id	model_number	mpn	brand	title	description	price_old	price	link	img_large	payment accepted	shipping	color	size	sku_size	style	quantity	product_type	gender	c:keywords:string	EAN	Availability	img_small	garment_type	rating	review_count	division	sport	collection	sub_brand	bullet1	bullet2	bullet3	bullet4	bullet5	bullet6	bullet7	customizable	sale	productFilter	UPC	coming_soon	badges	additional_images	availability_date	availability_to	age_group	numerical_category
S96518	BVK12	S96518	Reebok	Reebok Combat Legging	Tackle any training session in comfort with these leggings. The compression fit supports while easing muscle stiffness. Speedwick technology manages moisture by wicking from the skin and letting it evaporate, while mesh details help this garment breathe.	60.00	60.00	http://www.reebok.com/us/reebok-combat-legging/S96518.html	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/S96518_01.jpg?sw=440&sfrm=jpg	MASTERCARD / VISA	0	Black	S,M,L,XL	310,330,350,370	SPORTSWEAR	10,31,22,8	Apparel/Men	Men		4057286664262,4057286664309,4057286664286,4057286664279	in stock	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/S96518_01.jpg?sw=60&sfrm=jpg	Pants			Apparel	Combat	~	Sport	Recycled Polyester, double knit fabric saves resources and decreases emissions	Compression Fit - snug to the body for muscle support and easing stiffness	Speedwick technology wicks sweat away from the body to help you stay cool and dry	Antimicrobial finish prevents odor buildup and protects against bacteria	Embossed elastic waistband	Cooling mesh inserts at key sweat zones for superior breathability		N	Y	standard	190304530133,190304530171,190304530157,190304530140	N	0	S96518_01.jpg|S96518_02.jpg	2016-12-01T05:00:00.000Z	2020-12-31T05:00:00.000Z	Adult	9150000
S96512	BVJ69	S96512	Reebok	Reebok Combat SprayDye Tank	Go round after round in this combat tank. The sleeveless design allows for full range of motion, while Speedwick technology wicks sweat from the skin. Plus, spray dye makes each piece unique. Plus, an antimicrobial finish protects the skin from bacteria on the mat.	35.00	24.99	http://www.reebok.com/us/reebok-combat-spraydye-tank/S96512.html	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/S96512_01.jpg?sw=440&sfrm=jpg	MASTERCARD / VISA	0	Stonewash	M,L,XL	330,350,370	SPORTSWEAR	23,15,17	Apparel/Men	Men		4057286626871,4057286626901,4057286626925	in stock	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/S96512_01.jpg?sw=60&sfrm=jpg	Tank Tops	4.5	2	Apparel	Combat	~	Sport	Polyester, knit fabric for lightweight comfort	Slim Fit - wears close to the body and moves with you during exercise	Speedwick technology wicks sweat away from the body to help you stay cool and dry	Spray dye creates an irregular visual design making each piece unique	Sleeveless design for freedom of motion	Antimicrobial properties protect against bacteria found on the mat		N	N	outlet	190304518315,190304521148,190304521162	N	0	S96512_01.jpg|S96512_02.jpg	2016-12-01T05:00:00.000Z	2020-12-31T05:00:00.000Z	Adult	9150000
S96511	BVJ70	S96511	Reebok	Reebok Combat Prime Boxing Tank	This tank top comes in an all-over printed mesh fabric for breathability. A dropped tail hem adds coverage. The armholes allow superior freedom of motion for daily training, and the Speedwick fabric moves moisture away from the skin for added comfort and dryness.	45.00	45.00	http://www.reebok.com/us/reebok-combat-prime-boxing-tank/S96511.html	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/S96511_01.jpg?sw=440&sfrm=jpg	MASTERCARD / VISA	0	Skull Grey	S,M,L,XL,2XL	310,330,350,370,390	SPORTSWEAR	12,26,62,36,4	Apparel/Men	Men		4057286663982,4057286664095,4057286664040,4057286664019,4057286662695	in stock	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/S96511_01.jpg?sw=60&sfrm=jpg	Tank Tops			Apparel	Combat	~	Sport	Polyester, mesh fabric for cool breathability	Slim Fit - wears close to the body and moves with you during exercise	Speedwick technology wicks sweat away from the body to help you stay cool and dry	Herringbone tape appliques along the sides	Dropped tail hem for added coverage			N	Y	standard	190304554542,190304554658,190304554603,190304554573,190304554498	N	0	S96511_01.jpg|S96511_02.jpg	2016-12-01T05:00:00.000Z	2020-12-31T05:00:00.000Z	Adult	9150000
S96498	BVJ79	S96498	Reebok	Reebok Combat MMA Short	Tackle any fight in this ultra-versatile MMA short. Two-way stretch fabric and tall side slits won't hinder movements, and Speedwick tech manages moisture. A small pocket at the hem is ideal for storing a mouthguard. The fit stays comfortably in place thanks to a reinforced hook-and-loop strap closure.	60.00	39.97	http://www.reebok.com/us/reebok-combat-mma-short/S96498.html	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/S96498_01.jpg?sw=440&sfrm=jpg	MASTERCARD / VISA	0	Brave Blue	"30"",32"",34"",36"",38"""	320,340,360,380,400	SPORTSWEAR	8,19,17,9,11	Apparel/Men	Men			in stock	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/S96498_01.jpg?sw=60&sfrm=jpg	Shorts	3.7	3	Apparel	Combat	~	Sport	Polyester / Elastane, two-way stretch fabric moves with you	Slim fit - wears close to the body and moves with you during exercise	Speedwick technology wicks sweat away from the body to help you stay cool and dry	Tall side slits provide mobility	Storage pocket at the hem holds your mouthguard when it's not in use	Reinforced hook-and-loop strap closure keep the fit in place	Zoned gussets aids mobility	N	N	outlet	190304298408,190304303003,190304298460,190304298439,190304303027	N	0	S96498_01.jpg|S96498_02.jpg	2016-12-01T05:00:00.000Z	2020-12-31T05:00:00.000Z	Adult	9150000
S96195	MLR19	S96195	Reebok	Reebok Spartan Tri-blend Short Sleeve Tee	You don't shy away from obstacles. Your m.o. is to meet them head on and power over or under them. This Spartan short-sleeve tee reinforces your purpose with a casual style that softly trumpets your affiliation with the toughest of challenges.	25.00	15.99	http://www.reebok.com/us/reebok-spartan-tri-blend-short-sleeve-tee/S96195.html	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/S96195_01.jpg?sw=440&sfrm=jpg	MASTERCARD / VISA	0	Hero Yellow	XS,S,XL	480,500,560	SPORTSWEAR	4,17,4	Apparel/Women	Women		4056563761069,4056563761090,4056563761106	in stock	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/S96195_01.jpg?sw=60&sfrm=jpg	T-shirts	4.5	2	Apparel	Running	~	Sport	Cotton / Polyester, tri-blend fabric for comfort	Slim Fit - wears close to the body and moves with you during exercise	V-neck styling for layerability	Spartan graphic on the front chest	Larger Spartan-inspired soft hand screenprint graphic on the back			N	N	outlet	889136474950,889136474981,889136474998	N	0	S96195_01.jpg|S96195_02.jpg	2016-06-13T04:00:00.000Z	2020-12-31T05:00:00.000Z	Adult	9250000
S96194	MLR19	S96194	Reebok	Reebok Spartan Tri-blend Short Sleeve Tee	You don't shy away from obstacles. Your m.o. is to meet them head on and power over or under them. This Spartan short-sleeve tee reinforces your purpose with a casual style that softly trumpets your affiliation with the toughest of challenges.	25.00	15.99	http://www.reebok.com/us/reebok-spartan-tri-blend-short-sleeve-tee/S96194.html	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/S96194_01.jpg?sw=440&sfrm=jpg	MASTERCARD / VISA	0	Black	XS,S	480,500	SPORTSWEAR	3,7	Apparel/Women	Women		4056563752609,4056563752623	in stock	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/S96194_01.jpg?sw=60&sfrm=jpg	T-shirts	4.5	2	Apparel	Running	~	Sport	Cotton / Polyester, tri-blend fabric for comfort	Slim Fit - wears close to the body and moves with you during exercise	V-neck styling for layerability	Spartan graphic on the front chest	Larger Spartan-inspired soft hand screenprint graphic on the back			N	N	outlet	889136470600,889136470624	N	0	S96194_01.jpg|S96194_02.jpg	2016-06-13T04:00:00.000Z	2020-12-31T05:00:00.000Z	Adult	9250000
S94326	BIZ90	S94326	Reebok	Running Essentials Tank	You never stop. Neither does this tank built to allow freedom of movement. The airy design delivers plenty of ventilation for hot workouts, and the trim cut gives a flattering and feminine shape. 	26.00	19.99	http://www.reebok.com/us/running-essentials-tank/S94326.html	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/S94326_01.jpg?sw=440&sfrm=jpg	MASTERCARD / VISA	0	Forest Grey	XS,S	480,500	SPORTSWEAR	5,1	Apparel/Women	Women		4057284241281,4057284237659	in stock	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/S94326_01.jpg?sw=60&sfrm=jpg	Tank Tops	3.9	9	Apparel	Running	~	Sport	52% recycled Polyester / 48% Polyester, knit fabric saves resources and decreases emissions	Slim Fit - wears close to the body and moves with you during exercise	Speedwick technology wicks sweat away from the body to help you stay cool and dry	Mesh back for breathability	Racerback styling for full shoulder mobility	360-degree reflectivity for low-light visibility		N	N	outlet	889767581195,889767577433	N	0	S94326_01.jpg|S94326_02.jpg	2016-06-13T04:00:00.000Z	2020-12-31T05:00:00.000Z	Adult	9250000
S94286	BJB86	S94286	Reebok	Spartan Race Short Sleeve Bi-Blend Tee	It's the day after the big race. Your muscles are sore and you may have a scratch or two, but you're still riding the Spartan spirit high. Take your well-earned rest day with this tee, featuring Spartan graphics and a soft-blend fabric for premium comfort. Tomorrow, you'll be back training for the next race.	35.00	24.99	http://www.reebok.com/us/spartan-race-short-sleeve-bi-blend-tee/S94286.html	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/S94286_01.jpg?sw=440&sfrm=jpg	MASTERCARD / VISA	0	China Red	S,M,L,XL	310,330,350,370	SPORTSWEAR	5,24,10,12	Apparel/Men	Men		4057284128209,4057284128186,4057284128261,4057284128223	in stock	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/S94286_01.jpg?sw=60&sfrm=jpg	T-shirts	4.2	9	Apparel	Running	~	Sport	60% Cotton / 40% Polyester fabric blend for comfort	Relaxed Fit - wears looser from the body for full freedom of motion	Crew neckline	Spartan graphic on front for style				N	N	outlet	889767414431,889767414417,889767414493,889767414455	N	0	S94286_01.jpg|S94286_02.jpg	2016-06-13T04:00:00.000Z	2020-12-31T05:00:00.000Z	Adult	9150000
S94259	BIZ64	S94259	Reebok	Reebok Running Polartec® Alpha® Vest	When a full jacket feels like overkill, this core-warming vest is just the thing. Insulated and ready to repel wet weather, its longer length guarantees draft-free comfort mile after mile. Reflective features let your grit shine through even after the sun sets.	120.00	49.97	http://www.reebok.com/us/reebok-running-polartec-alpha-vest/S94259.html	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/S94259_01.jpg?sw=440&sfrm=jpg	MASTERCARD / VISA	0	Coal	XS,S,M,L,XL	480,500,520,540,560	SPORTSWEAR	1,3,23,19,6	Apparel/Women	Women		4057284241519,4057284245333,4057284245319,4057284241502,4057284245326	in stock	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/S94259_01.jpg?sw=60&sfrm=jpg	Jackets			Apparel	Running	Aly Raisman	Sport	100% Nylon fabric for lightweight weather protection and warmth	Relaxed Fit - wears looser from the body for full freedom of motion	Speedwick technology wicks sweat away from the body to help you stay cool and dry	Polartec ALPHA insulation for heat retention	Durable Water Repellent panels in the front for water resistance	Reflective camo strip on the back for visibility in low-light conditions	Zippered hood and pocket details for easy access and secure storage	N	N	outlet	889767573824,889767577228,889767573848,889767573817,889767573855	N	0	S94259_01.jpg|S94259_02.jpg	2016-06-13T04:00:00.000Z	2020-12-31T05:00:00.000Z	Adult	9250000
S94254	BIZ50	S94254	Reebok	Running Elevated Short Sleeve Tee	You discover transformation through fitness. Elevate your performance with this running tee. Sweat-soaked runs stay cooler thanks to the Speedwick fabric and perforated back. Plus, a CORDURA® jacquard camo defends against snags and tears.	50.00	30.99	http://www.reebok.com/us/running-elevated-short-sleeve-tee/S94254.html	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/S94254_01.jpg?sw=440&sfrm=jpg	MASTERCARD / VISA	0	White	XS,S,M,L,XL	480,500,520,540,560	SPORTSWEAR	5,12,11,9,1	Apparel/Women	Women			in stock	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/S94254_01.jpg?sw=60&sfrm=jpg	T-shirts			Apparel	Running	~	Sport	87% Nylon / 13% Elastane, jersey fabric for ultrasoft comfort	Slim Fit - wears close to the body and moves with you during exercise	Speedwick technology wicks sweat away from the body to help you stay cool and dry	2-way stretch Ripstop CORDURA® fabric provides lightweight durability	Laser perforations on the back for breathability	Reflective logo and taping for high visibility		N	N	outlet	889767377477,889767377491,889767377514,889767377538,889767377545	N	0	S94254_01.jpg|S94254_02.jpg	2016-06-13T04:00:00.000Z	2020-12-31T05:00:00.000Z	Adult	9250000
S94246	BIZ47	S94246	Reebok	Reebok Running Bra	Run. Breathe. Run. Find your perfect state of mind when you pull on this mesh-infused sports bra that controls and supports in cool comfort. Soft, molded cup construction shapes and helps stop sway, and the front graphic infuses fun attitude. 	55.00	34.97	http://www.reebok.com/us/reebok-running-bra/S94246.html	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/S94246_01.jpg?sw=440&sfrm=jpg	MASTERCARD / VISA	0	Black	2XS,XS,S	390,480,500	SPORTSWEAR	2,20,13	Apparel/Women	Women		4057284203463,4057284203500,4057284203494	in stock	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/S94246_01.jpg?sw=60&sfrm=jpg	Sports Bras	4.3	4	Apparel	Running	~	Sport	88% Polyester / 12% Elastane fabric for resilient stretch	High-impact support fits snugly and offers strong bounce control, best for cup sizes C and D	Speedwick technology wicks sweat away from the body to help you stay cool and dry	Molded cups for added shaping	Mesh slings and back for added ventilation	360-degree reflective details for low-light visibility	Statement graphic on the front	N	N	outlet	889767543056,889767547290,889767547283	N	High Support,High Support,High Support	S94246_01.jpg|S94246_02.jpg	2016-06-13T04:00:00.000Z	2020-12-31T05:00:00.000Z	Adult	9250000
S93926	BPY02	S93926	Reebok	Elements 3/4 Jersey Pant	Workout or weekends, a soft pair of pants that move with you and feel great are a wardrobe essential. Wear these in the gym, on the commute, or while recovering on the couch. The stretch-built waist moves with you and drawcords let you adjust the fit. A 3/4-length leg with adjustable bungees add a modern style detail.	40.00	40.00	http://www.reebok.com/us/elements-3-4-jersey-pant/S93926.html	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/S93926_01.jpg?sw=440&sfrm=jpg	MASTERCARD / VISA	0	Black	M,L	330,350	SPORTSWEAR	7,14	Apparel/Men	Men			in stock	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/S93926_01.jpg?sw=60&sfrm=jpg	Pants			Apparel	Training	~	Sport	Jersey knit fabric for comfort	Slim Fit - wears close to the body and moves with you during exercise	Side entry pockets store a wallet and keys	Drawcord waist provides an adjustable fit	3/4- length design with hem toggles	Knee darts for shaping		N	Y	standard	889134660096,889134660065	N	0	S93926_01.jpg|S93926_02.jpg	2016-12-01T05:00:00.000Z	2020-12-31T05:00:00.000Z	Adult	9150000
S93925	BPY02	S93925	Reebok	Elements 3/4 Jersey Pant	Workout or weekends, a soft pair of pants that move with you and feel great are a wardrobe essential. Wear these in the gym, on the commute, or while recovering on the couch. The stretch-built waist moves with you and drawcords let you adjust the fit. A 3/4-length leg with adjustable bungees add a modern style detail.	40.00	40.00	http://www.reebok.com/us/elements-3-4-jersey-pant/S93925.html	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/S93925_01.jpg?sw=440&sfrm=jpg	MASTERCARD / VISA	0	Medium Grey Heather	M,L	330,350	SPORTSWEAR	9,12	Apparel/Men	Men			in stock	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/S93925_01.jpg?sw=60&sfrm=jpg	Pants			Apparel	Training	~	Sport	Jersey knit fabric for comfort	Slim Fit - wears close to the body and moves with you during exercise	Side entry pockets store a wallet and keys	Drawcord waist provides an adjustable fit	3/4- length design with hem toggles	Knee darts for shaping		N	Y	standard	889134617564,889134617540	N	0	S93925_01.jpg|S93925_02.jpg	2016-12-01T05:00:00.000Z	2020-12-31T05:00:00.000Z	Adult	9150000
S93924	BPY02	S93924	Reebok	Elements 3/4 Jersey Pant	Workout or weekends, a soft pair of pants that move with you and feel great are a wardrobe essential. Wear these in the gym, on the commute, or while recovering on the couch. The stretch-built waist moves with you and drawcords let you adjust the fit. A 3/4-length leg with adjustable bungees add a modern style detail.	40.00	19.97	http://www.reebok.com/us/elements-3-4-jersey-pant/S93924.html	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/S93924_01.jpg?sw=440&sfrm=jpg	MASTERCARD / VISA	0	Collegiate Navy	M,L	330,350	SPORTSWEAR	16,13	Apparel/Men	Men			in stock	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/S93924_01.jpg?sw=60&sfrm=jpg	Pants			Apparel	Training	~	Sport	Jersey knit fabric for comfort	Slim Fit - wears close to the body and moves with you during exercise	Side entry pockets store a wallet and keys	Drawcord waist provides an adjustable fit	3/4- length design with hem toggles	Knee darts for shaping		N	N	outlet	889134899793,889134899809	N	0	S93924_01.jpg|S93924_02.jpg|S93924_09.jpg	2016-12-01T05:00:00.000Z	2020-12-31T05:00:00.000Z	Adult	9150000
